geo_name,geo_id,race,share
Stephenson & Ogle Counties,1702700,Black,0.05
Stephenson & Ogle Counties,1702700,Hispanic,0.07
Stephenson & Ogle Counties,1702700,White,0.85
Winnebago County (Southeast & West)--Rockford City,1702801,AAPI,0.03
Winnebago County (Southeast & West)--Rockford City,1702801,Black,0.17
Winnebago County (Southeast & West)--Rockford City,1702801,Hispanic,0.16
Winnebago County (Southeast & West)--Rockford City,1702801,White,0.61
Winnebago (Northeast) & Boone Counties,1702901,AAPI,0.02
Winnebago (Northeast) & Boone Counties,1702901,Black,0.02
Winnebago (Northeast) & Boone Counties,1702901,Hispanic,0.12
Winnebago (Northeast) & Boone Counties,1702901,White,0.82
Kane County (Southeast)--Aurora Township,1703005,AAPI,0.03
Kane County (Southeast)--Aurora Township,1703005,Black,0.1
Kane County (Southeast)--Aurora Township,1703005,Hispanic,0.58
Kane County (Southeast)--Aurora Township,1703005,White,0.28
"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703007,AAPI,0.04
"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703007,Black,0.02
"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703007,Hispanic,0.11
"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703007,White,0.81
Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,1703008,AAPI,0.05
Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,1703008,Black,0.06
Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,1703008,Hispanic,0.42
Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,1703008,White,0.45
Kane County (West),1703009,AAPI,0.05
Kane County (West),1703009,Black,0.02
Kane County (West),1703009,Hispanic,0.1
Kane County (West),1703009,White,0.82
Will County (West Central)--Joliet & Troy Townships,1703102,AAPI,0.01
Will County (West Central)--Joliet & Troy Townships,1703102,Black,0.18
Will County (West Central)--Joliet & Troy Townships,1703102,Hispanic,0.33
Will County (West Central)--Joliet & Troy Townships,1703102,White,0.46
Will County (Northwest Central)--Plainfield & Lockport Townships,1703105,AAPI,0.04
Will County (Northwest Central)--Plainfield & Lockport Townships,1703105,Black,0.11
Will County (Northwest Central)--Plainfield & Lockport Townships,1703105,Hispanic,0.21
Will County (Northwest Central)--Plainfield & Lockport Townships,1703105,White,0.62
Will County (Northwest)--DuPage & Wheatland Townships,1703106,AAPI,0.15
Will County (Northwest)--DuPage & Wheatland Townships,1703106,Black,0.11
Will County (Northwest)--DuPage & Wheatland Townships,1703106,Hispanic,0.17
Will County (Northwest)--DuPage & Wheatland Townships,1703106,White,0.53
"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",1703107,AAPI,0.02
"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",1703107,Black,0.02
"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",1703107,Hispanic,0.06
"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",1703107,White,0.87
Will County (South),1703108,AAPI,0.01
Will County (South),1703108,Black,0.14
Will County (South),1703108,Hispanic,0.07
Will County (South),1703108,White,0.77
DuPage County (Central)--Milton Township,1703202,AAPI,0.09
DuPage County (Central)--Milton Township,1703202,Black,0.05
DuPage County (Central)--Milton Township,1703202,Hispanic,0.07
DuPage County (Central)--Milton Township,1703202,White,0.76
DuPage County (South Central)--Lisle Township,1703203,AAPI,0.12
DuPage County (South Central)--Lisle Township,1703203,Black,0.05
DuPage County (South Central)--Lisle Township,1703203,Hispanic,0.08
DuPage County (South Central)--Lisle Township,1703203,White,0.72
DuPage County (Southeast)--Downers Grove Township,1703204,AAPI,0.11
DuPage County (Southeast)--Downers Grove Township,1703204,Black,0.04
DuPage County (Southeast)--Downers Grove Township,1703204,Hispanic,0.07
DuPage County (Southeast)--Downers Grove Township,1703204,White,0.76
DuPage County (East Central)--York Township,1703205,AAPI,0.1
DuPage County (East Central)--York Township,1703205,Black,0.04
DuPage County (East Central)--York Township,1703205,Hispanic,0.1
DuPage County (East Central)--York Township,1703205,White,0.72
Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,1703207,AAPI,0.07
Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,1703207,Black,0.03
Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,1703207,Hispanic,0.28
Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,1703207,White,0.61
"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703208,AAPI,0.15
"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703208,Black,0.05
"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703208,Hispanic,0.23
"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703208,White,0.55
DuPage County (Southwest)--Naperville & Winfield (South) Townships,1703209,AAPI,0.17
DuPage County (Southwest)--Naperville & Winfield (South) Townships,1703209,Black,0.07
DuPage County (Southwest)--Naperville & Winfield (South) Townships,1703209,Hispanic,0.14
DuPage County (Southwest)--Naperville & Winfield (South) Townships,1703209,White,0.59
"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",1703306,AAPI,0.04
"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",1703306,Black,0.03
"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",1703306,Hispanic,0.22
"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",1703306,White,0.69
"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703307,AAPI,0.03
"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703307,Black,0.19
"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703307,Hispanic,0.47
"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703307,White,0.28
"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703308,AAPI,0.08
"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703308,Black,0.01
"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703308,Hispanic,0.11
"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703308,White,0.78
"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703309,AAPI,0.11
"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703309,Black,0.07
"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703309,Hispanic,0.18
"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703309,White,0.61
"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703310,AAPI,0.14
"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703310,Black,0.02
"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703310,Hispanic,0.08
"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703310,White,0.74
Cook County (Northwest)--Palatine & Barrington Townships,1703401,AAPI,0.14
Cook County (Northwest)--Palatine & Barrington Townships,1703401,Black,0.02
Cook County (Northwest)--Palatine & Barrington Townships,1703401,Hispanic,0.17
Cook County (Northwest)--Palatine & Barrington Townships,1703401,White,0.65
"Cook County (West Central)--Proviso, Riverside & River Forest Townships",1703407,AAPI,0.02
"Cook County (West Central)--Proviso, Riverside & River Forest Townships",1703407,Black,0.29
"Cook County (West Central)--Proviso, Riverside & River Forest Townships",1703407,Hispanic,0.29
"Cook County (West Central)--Proviso, Riverside & River Forest Townships",1703407,White,0.38
"Cook County (Central)--Cicero, Berwyn & Oak Park Townships",1703408,AAPI,0.02
"Cook County (Central)--Cicero, Berwyn & Oak Park Townships",1703408,Black,0.08
"Cook County (Central)--Cicero, Berwyn & Oak Park Townships",1703408,Hispanic,0.6
"Cook County (Central)--Cicero, Berwyn & Oak Park Townships",1703408,White,0.27
Cook County (West Central)--Lyons & Stickney Townships,1703409,AAPI,0.02
Cook County (West Central)--Lyons & Stickney Townships,1703409,Black,0.05
Cook County (West Central)--Lyons & Stickney Townships,1703409,Hispanic,0.3
Cook County (West Central)--Lyons & Stickney Townships,1703409,White,0.61
"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",1703410,AAPI,0.04
"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",1703410,Black,0.03
"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",1703410,Hispanic,0.09
"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",1703410,White,0.82
Cook County (South Central)--Worth & Calumet Townships,1703411,AAPI,0.02
Cook County (South Central)--Worth & Calumet Townships,1703411,Black,0.18
Cook County (South Central)--Worth & Calumet Townships,1703411,Hispanic,0.22
Cook County (South Central)--Worth & Calumet Townships,1703411,White,0.57
Cook County (South Central)--Bremen & Orland (East) Townships,1703412,AAPI,0.03
Cook County (South Central)--Bremen & Orland (East) Townships,1703412,Black,0.34
Cook County (South Central)--Bremen & Orland (East) Townships,1703412,Hispanic,0.15
Cook County (South Central)--Bremen & Orland (East) Townships,1703412,White,0.47
Cook County (Southeast)--Thornton Township,1703413,AAPI,0.01
Cook County (Southeast)--Thornton Township,1703413,Black,0.71
Cook County (Southeast)--Thornton Township,1703413,Hispanic,0.13
Cook County (Southeast)--Thornton Township,1703413,White,0.14
Cook County (South)--Bloom & Rich Townships,1703414,AAPI,0.01
Cook County (South)--Bloom & Rich Townships,1703414,Black,0.6
Cook County (South)--Bloom & Rich Townships,1703414,Hispanic,0.14
Cook County (South)--Bloom & Rich Townships,1703414,White,0.23
Cook County (North)--Wheeling Township (North & East),1703415,AAPI,0.13
Cook County (North)--Wheeling Township (North & East),1703415,Black,0.01
Cook County (North)--Wheeling Township (North & East),1703415,Hispanic,0.19
Cook County (North)--Wheeling Township (North & East),1703415,White,0.65
Cook County (Northeast)--Northfield & New Trier Townships,1703416,AAPI,0.13
Cook County (Northeast)--Northfield & New Trier Townships,1703416,Black,0.01
Cook County (Northeast)--Northfield & New Trier Townships,1703416,Hispanic,0.04
Cook County (Northeast)--Northfield & New Trier Townships,1703416,White,0.79
Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,1703417,AAPI,0.16
Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,1703417,Black,0.05
Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,1703417,Hispanic,0.35
Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,1703417,White,0.42
Cook County (Northwest)--Schaumburg Township (South & Central),1703418,AAPI,0.22
Cook County (Northwest)--Schaumburg Township (South & Central),1703418,Black,0.03
Cook County (Northwest)--Schaumburg Township (South & Central),1703418,Hispanic,0.15
Cook County (Northwest)--Schaumburg Township (South & Central),1703418,White,0.58
Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,1703419,AAPI,0.1
Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,1703419,Black,0.03
Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,1703419,Hispanic,0.19
Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,1703419,White,0.67
"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",1703420,AAPI,0.14
"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",1703420,Black,0.02
"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",1703420,Hispanic,0.14
"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",1703420,White,0.68
Cook County (North)--Niles & Evanston Townships,1703421,AAPI,0.19
Cook County (North)--Niles & Evanston Townships,1703421,Black,0.1
Cook County (North)--Niles & Evanston Townships,1703421,Hispanic,0.11
Cook County (North)--Niles & Evanston Townships,1703421,White,0.56
"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare",1703422,AAPI,0.05
"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare",1703422,Black,0.02
"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare",1703422,Hispanic,0.33
"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare",1703422,White,0.6
"Chicago City (North)--Edgewater, Uptown & Rogers Park",1703501,AAPI,0.1
"Chicago City (North)--Edgewater, Uptown & Rogers Park",1703501,Black,0.19
"Chicago City (North)--Edgewater, Uptown & Rogers Park",1703501,Hispanic,0.16
"Chicago City (North)--Edgewater, Uptown & Rogers Park",1703501,White,0.52
Chicago City (North)--Lake View & Lincoln Park,1703502,AAPI,0.07
Chicago City (North)--Lake View & Lincoln Park,1703502,Black,0.04
Chicago City (North)--Lake View & Lincoln Park,1703502,Hispanic,0.08
Chicago City (North)--Lake View & Lincoln Park,1703502,White,0.78
"Chicago City (North)--West Ridge, Lincoln Square & North Center",1703503,AAPI,0.16
"Chicago City (North)--West Ridge, Lincoln Square & North Center",1703503,Black,0.07
"Chicago City (North)--West Ridge, Lincoln Square & North Center",1703503,Hispanic,0.17
"Chicago City (North)--West Ridge, Lincoln Square & North Center",1703503,White,0.55
"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",1703504,AAPI,0.13
"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",1703504,Black,0.04
"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",1703504,Hispanic,0.36
"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",1703504,White,0.44
"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",1703520,AAPI,0.06
"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",1703520,Black,0.01
"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",1703520,Hispanic,0.35
"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",1703520,White,0.55
"Chicago City (West)--Austin, Belmont Cragin & Montclare",1703521,AAPI,0.01
"Chicago City (West)--Austin, Belmont Cragin & Montclare",1703521,Black,0.4
"Chicago City (West)--Austin, Belmont Cragin & Montclare",1703521,Hispanic,0.46
"Chicago City (West)--Austin, Belmont Cragin & Montclare",1703521,White,0.11
"Chicago City (Northwest)--Logan Square, Avondale & Hermosa",1703522,AAPI,0.04
"Chicago City (Northwest)--Logan Square, Avondale & Hermosa",1703522,Black,0.03
"Chicago City (Northwest)--Logan Square, Avondale & Hermosa",1703522,Hispanic,0.51
"Chicago City (Northwest)--Logan Square, Avondale & Hermosa",1703522,White,0.39
"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",1703523,AAPI,0
"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",1703523,Black,0.44
"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",1703523,Hispanic,0.49
"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",1703523,White,0.05
"Chicago City (West)--West Town, Near West Side & Lower West Side",1703524,AAPI,0.09
"Chicago City (West)--West Town, Near West Side & Lower West Side",1703524,Black,0.13
"Chicago City (West)--West Town, Near West Side & Lower West Side",1703524,Hispanic,0.26
"Chicago City (West)--West Town, Near West Side & Lower West Side",1703524,White,0.48
"Chicago City (Central)--Near North Side, Loop & Near South Side",1703525,AAPI,0.15
"Chicago City (Central)--Near North Side, Loop & Near South Side",1703525,Black,0.11
"Chicago City (Central)--Near North Side, Loop & Near South Side",1703525,Hispanic,0.06
"Chicago City (Central)--Near North Side, Loop & Near South Side",1703525,White,0.65
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",1703526,AAPI,0.21
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",1703526,Black,0.08
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",1703526,Hispanic,0.54
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",1703526,White,0.16
"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn",1703527,AAPI,0.01
